ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",             1,            5.,           -5.,            0.,NA,NA,"",       4.96145,      -4.95572,  -238.288E-03,   175.185E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",             2,            0.,           -5.,            0.,NA,NA,"",       5.29182,      -5.26623,  -519.812E-03,   9.84360E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",             3,            5.,         -12.5,            0.,NA,NA,"",       2.67500,      -2.64375,  -407.714E-03,   32.2208E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",             4,            5.,          -20.,            0.,NA,NA,"",   683.929E-03,  -675.226E-03,  -108.761E-03,   131.318E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",             5,            0.,          -20.,            0.,NA,NA,"",   434.521E-03,  -434.371E-03,   11.4230E-03,   8.59216E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",             6,           -5.,          -20.,            0.,NA,NA,"",   628.826E-03,  -617.846E-03,   117.001E-03,   123.636E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",             7,           -5.,           -5.,            0.,NA,NA,"",       5.09913,      -5.05667,  -656.660E-03,   181.906E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",             8,            5.,           20.,            0.,NA,NA,"",       12.6395,      -12.5894,      -1.12376,   144.626E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",             9,            0.,           20.,            0.,NA,NA,"",       12.8502,      -12.7327,      -1.73443,   7.07379E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            10,            5.,          12.5,            0.,NA,NA,"",       9.79483,      -9.73602,      -1.07173,   18.9871E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            11,            5.,            5.,            0.,NA,NA,"",       6.97213,      -6.96190,  -377.474E-03,   157.801E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            12,            0.,            5.,            0.,NA,NA,"",       6.74088,      -6.71223,  -620.861E-03,   13.7862E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            13,           -5.,            5.,            0.,NA,NA,"",       7.16061,      -7.08390,      -1.04530,   164.037E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            14,           -5.,           20.,            0.,NA,NA,"",       12.7160,      -12.5219,      -2.21350,   149.861E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            15,           15.,           30.,            0.,NA,NA,"",       15.6595,      -15.6115,       1.22517,   31.1007E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            16,            0.,           30.,            0.,NA,NA,"",       14.7336,      -14.6168,      -1.85145,   15.4775E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            17,          -15.,           30.,            0.,NA,NA,"",       15.3430,      -14.4903,      -5.04362,   1.24594E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            18,          -15.,          -30.,            0.,NA,NA,"",            0.,   807.854E-42,   1.41324E-39,   185.143E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            19,           15.,          -30.,            0.,NA,NA,"",            0.,  -257.231E-42,   317.869E-42,   221.052E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            20,           15.,      -20.1000,            0.,NA,NA,"",       1.80833,      -1.26992,       1.28739,   145.922E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            21,           15.,      -10.0500,            0.,NA,NA,"",       4.30220,      -3.84164,       1.93668,   60.6816E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            22,           15.,            0.,            0.,NA,NA,"",       6.69299,      -6.38017,       2.02226,   62.0928E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            23,           15.,       9.90000,            0.,NA,NA,"",       9.67430,      -9.41099,       2.24172,   52.7142E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            24,           15.,       19.9500,            0.,NA,NA,"",       13.0636,      -12.9568,       1.66682,   32.4123E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            25,           2.5,           -5.,            0.,NA,NA,"",       5.22824,      -5.21566,  -362.390E-03,   63.3601E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            26,            5.,          -10.,            0.,NA,NA,"",       3.37005,      -3.34497,  -410.369E-03,   48.8621E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            27,            5.,          -7.5,            0.,NA,NA,"",       4.10512,      -4.08668,  -388.617E-03,   87.4557E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            28,            5.,         -17.5,            0.,NA,NA,"",       1.37733,      -1.34421,  -300.263E-03,   29.5638E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            29,            5.,          -15.,            0.,NA,NA,"",       2.01226,      -1.97805,  -369.464E-03,   14.0063E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            30,           2.5,          -20.,            0.,NA,NA,"",   482.344E-03,  -481.493E-03,  -28.6440E-03,   55.2895E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            31,          -2.5,          -20.,            0.,NA,NA,"",   447.541E-03,  -444.741E-03,   49.9838E-03,   35.7288E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            32,           -5.,          -7.5,            0.,NA,NA,"",       4.16690,      -4.16107,  -220.377E-03,   76.9267E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            33,           -5.,          -10.,            0.,NA,NA,"",       3.36778,      -3.36778,  -1.57318E-03,   28.8957E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            34,           -5.,         -12.5,            0.,NA,NA,"",       2.62285,      -2.61817,   156.535E-03,   5.42782E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            35,           -5.,          -15.,            0.,NA,NA,"",       1.92327,      -1.90824,   239.926E-03,   19.5166E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            36,           -5.,         -17.5,            0.,NA,NA,"",       1.27930,      -1.25328,   256.735E-03,   58.3933E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            37,          -2.5,           -5.,            0.,NA,NA,"",       5.28098,      -5.24112,  -647.690E-03,   67.9500E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            38,           2.5,           20.,            0.,NA,NA,"",       12.8210,      -12.7437,      -1.40593,   37.6705E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            39,            5.,           15.,            0.,NA,NA,"",       10.7270,      -10.6626,      -1.17315,   41.4616E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            40,            5.,          17.5,            0.,NA,NA,"",       11.6607,      -11.5961,      -1.22606,   81.9870E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            41,            5.,           7.5,            0.,NA,NA,"",       7.95807,      -7.92436,  -731.644E-03,   49.1789E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            42,            5.,           10.,            0.,NA,NA,"",       8.87477,      -8.82691,  -920.397E-03,   4.78468E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            43,           2.5,            5.,            0.,NA,NA,"",       6.75868,      -6.74196,  -475.098E-03,   67.4976E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            44,          -2.5,            5.,            0.,NA,NA,"",       6.83295,      -6.78553,  -803.595E-03,   73.0613E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            45,           -5.,          17.5,            0.,NA,NA,"",       11.7548,      -11.6144,      -1.81102,   74.0870E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            46,           -5.,           15.,            0.,NA,NA,"",       10.8591,      -10.7468,      -1.55722,   32.9292E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            47,           -5.,          12.5,            0.,NA,NA,"",       9.96328,      -9.87248,      -1.34209,   13.6515E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            48,           -5.,           10.,            0.,NA,NA,"",       9.06242,      -8.98625,      -1.17244,   6.92304E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            49,           -5.,           7.5,            0.,NA,NA,"",       8.15789,      -8.09042,      -1.04706,   49.2855E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            50,          -2.5,           20.,            0.,NA,NA,"",       12.8432,      -12.6794,      -2.04481,   54.4544E-03
C:/temp/dataset/8/1_32.odb,Step-1,Increment      4: Step Time =    1.000,"PART-1-1",            51,          12.5,           30.,            0.,NA,NA,"",       15.4715,      -15.4594,   610.976E-03,   37.0772E-03
