ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           -5.,            0.,NA,NA,"",   362.805E-03,   361.851E-03,  -26.2946E-03,   3.61754E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            0.,           -5.,            0.,NA,NA,"",   347.145E-03,   346.135E-03,  -26.4577E-03,   3.58522E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            5.,         -12.5,            0.,NA,NA,"",   362.610E-03,   362.543E-03,   6.98995E-03,   9.84320E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,            5.,          -20.,            0.,NA,NA,"",   157.395E-03,   154.823E-03,   28.3399E-03,   32.9700E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,            0.,          -20.,            0.,NA,NA,"",   80.4227E-03,   80.4209E-03,  -539.318E-06,   5.42799E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,           -5.,          -20.,            0.,NA,NA,"",   78.4004E-03,   75.7627E-03,  -20.1650E-03,   8.93902E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,           -5.,           -5.,            0.,NA,NA,"",   322.167E-03,   321.218E-03,  -24.7079E-03,   10.2317E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,            5.,           20.,            0.,NA,NA,"",   437.371E-03,   436.676E-03,  -24.6502E-03,   869.606E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,            0.,           20.,            0.,NA,NA,"",   440.120E-03,   440.038E-03,  -8.49332E-03,   556.145E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,            5.,          12.5,            0.,NA,NA,"",   404.107E-03,   403.273E-03,  -25.9554E-03,   587.195E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,            5.,            5.,            0.,NA,NA,"",   375.988E-03,   374.509E-03,  -33.3193E-03,   2.27953E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,            0.,            5.,            0.,NA,NA,"",   375.739E-03,   374.437E-03,  -31.2456E-03,   1.31238E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,           -5.,            5.,            0.,NA,NA,"",   383.788E-03,   383.641E-03,  -10.6317E-03,   2.17041E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            14,           -5.,           20.,            0.,NA,NA,"",   442.771E-03,   442.727E-03,   6.25584E-03,   555.906E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            15,           15.,           30.,            0.,NA,NA,"",   479.065E-03,   474.802E-03,  -63.7697E-03,   6.34802E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            16,           7.5,           30.,            0.,NA,NA,"",   475.623E-03,   474.380E-03,  -34.3573E-03,   191.698E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            17,            0.,           30.,            0.,NA,NA,"",   472.858E-03,   472.792E-03,  -7.91704E-03,   214.017E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            18,          -15.,           30.,            0.,NA,NA,"",   473.591E-03,   472.189E-03,   36.4193E-03,   2.29008E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            19,          -15.,          -30.,            0.,NA,NA,"",            0.,   4.27191E-39,   7.39815E-39,   14.0100E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            20,           15.,          -30.,            0.,NA,NA,"",            0.,   8.03058E-39,  -13.6241E-39,   26.0198E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            21,           15.,      -20.1000,            0.,NA,NA,"",   219.879E-03,   186.565E-03,  -116.362E-03,   3.70409E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            22,           15.,      -10.0500,            0.,NA,NA,"",   364.418E-03,   357.213E-03,  -72.1066E-03,   6.69388E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            23,           15.,            0.,            0.,NA,NA,"",   374.941E-03,   371.589E-03,  -50.0254E-03,   596.548E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            24,           15.,       9.90000,            0.,NA,NA,"",   398.096E-03,   393.508E-03,  -60.2662E-03,   984.712E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            25,           15.,       19.9500,            0.,NA,NA,"",   439.444E-03,   434.718E-03,  -64.2764E-03,   31.8033E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            26,           2.5,           -5.,            0.,NA,NA,"",   354.941E-03,   353.794E-03,  -28.5047E-03,   3.29958E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            27,            5.,          -10.,            0.,NA,NA,"",   359.188E-03,   359.161E-03,  -4.32769E-03,   5.78517E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            28,            5.,          -7.5,            0.,NA,NA,"",   363.704E-03,   363.343E-03,  -16.1916E-03,   4.84413E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            29,            5.,         -17.5,            0.,NA,NA,"",   287.116E-03,   283.825E-03,   43.3509E-03,   15.9245E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            30,            5.,          -15.,            0.,NA,NA,"",   347.897E-03,   346.724E-03,   28.5373E-03,   13.6632E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            31,           2.5,          -20.,            0.,NA,NA,"",   97.7282E-03,   97.2931E-03,   9.21119E-03,   14.0935E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            32,          -2.5,          -20.,            0.,NA,NA,"",   71.8881E-03,   71.4540E-03,  -7.88849E-03,   2.01748E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            33,           -5.,          -7.5,            0.,NA,NA,"",   276.976E-03,   274.107E-03,  -39.7654E-03,   4.23930E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            34,           -5.,          -10.,            0.,NA,NA,"",   236.992E-03,   232.796E-03,  -44.3991E-03,   1.52624E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            35,           -5.,         -12.5,            0.,NA,NA,"",   197.386E-03,   191.972E-03,  -45.9127E-03,   63.4109E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            36,           -5.,          -15.,            0.,NA,NA,"",   158.030E-03,   151.926E-03,  -43.4989E-03,   1.72937E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            37,           -5.,         -17.5,            0.,NA,NA,"",   119.324E-03,   113.283E-03,  -37.4874E-03,   4.86102E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            38,          -2.5,           -5.,            0.,NA,NA,"",   338.343E-03,   337.512E-03,  -23.7064E-03,   5.76865E-03
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            39,           2.5,           20.,            0.,NA,NA,"",   439.052E-03,   438.741E-03,  -16.5236E-03,   702.949E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            40,            5.,           15.,            0.,NA,NA,"",   414.408E-03,   413.658E-03,  -24.9142E-03,   369.160E-06
C:/temp/dataset/8/15_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            41,            5.,          17.5,            0.,NA,NA,"",   425.335E-03,   424.639E-03,  -24.3328E-03,   181.558E-06
