ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,          -15.,           20.,            0.,NA,NA,"",       4.53723,      -4.46328,  -815.813E-03,   74.2783E-09
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,          -15.,           25.,            0.,NA,NA,"",       5.06043,      -4.98962,  -843.594E-03,   72.1939E-09
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,          -10.,           20.,            0.,NA,NA,"",       4.50038,      -4.49106,  -289.474E-03,   69.3377E-09
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,           -5.,           20.,            0.,NA,NA,"",       4.52504,      -4.51884,   236.865E-03,   65.4794E-09
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,            0.,           20.,            0.,NA,NA,"",       4.61023,      -4.54662,   763.204E-03,   61.3120E-09
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,            5.,           20.,            0.,NA,NA,"",       4.75269,      -4.57440,       1.28954,   49.8862E-09
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,            5.,          12.5,            0.,NA,NA,"",       4.01217,      -3.78489,       1.33121,   88.1448E-09
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,            5.,            5.,            0.,NA,NA,"",       3.29501,      -2.99538,       1.37289,   9.02688E-06
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,           -5.,            5.,            0.,NA,NA,"",       2.95824,      -2.94083,   320.454E-03,   474.963E-06
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,          -15.,            5.,            0.,NA,NA,"",       2.98179,      -2.88779,  -742.788E-03,   43.6704E-06
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,          -15.,         -3.75,            0.,NA,NA,"",       2.07219,      -1.95133,  -697.342E-03,   1.23791E-03
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,          -15.,         -12.5,            0.,NA,NA,"",       1.14470,  -969.149E-03,  -609.162E-03,   16.2802E-03
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,          -15.,        -21.25,            0.,NA,NA,"",   378.661E-03,  -219.230E-03,  -308.743E-03,   44.0645E-03
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            14,          -15.,          -30.,            0.,NA,NA,"",            0.,  -13.0296E-39,  -24.1430E-39,   38.3104E-03
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            15,           15.,          -30.,            0.,NA,NA,"",            0.,  -3.38796E-39,   5.68606E-39,   9.49777E-03
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            16,           15.,          -25.,            0.,NA,NA,"",   40.1365E-03,  -36.6117E-03,   16.4475E-03,   512.667E-06
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            17,           15.,          -20.,            0.,NA,NA,"",   60.5275E-03,  -58.3460E-03,   16.1035E-03,   51.7455E-06
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            18,            5.,          -20.,            0.,NA,NA,"",   62.9184E-03,  -62.8292E-03,  -3.34815E-03,   2.50239E-03
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            19,           -5.,          -20.,            0.,NA,NA,"",   241.400E-03,  -191.661E-03,   146.765E-03,   79.9563E-03
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            20,           -5.,         -12.5,            0.,NA,NA,"",       1.10846,      -1.04103,   380.707E-03,   19.1271E-03
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            21,           -5.,           -5.,            0.,NA,NA,"",       1.92851,      -1.89180,   374.474E-03,   5.47640E-03
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            22,            0.,           -5.,            0.,NA,NA,"",       2.11661,      -1.91489,   901.794E-03,   205.463E-06
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            23,            5.,           -5.,            0.,NA,NA,"",       2.41130,      -1.94268,       1.42842,   19.0526E-06
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            24,           10.,           -5.,            0.,NA,NA,"",       2.77560,      -1.97048,       1.95478,   2.14959E-06
C:/temp/dataset/2/13_10.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            25,           15.,           -5.,            0.,NA,NA,"",       3.18576,      -1.99826,       2.48113,   184.066E-09
