ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           30.,            0.,NA,NA,"",       9.05470,      -9.05273,   188.962E-03,   45.3479E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            3.,           30.,            0.,NA,NA,"",       9.01956,      -9.01769,  -183.735E-03,   544.626E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            1.,           30.,            0.,NA,NA,"",       8.99988,      -8.98266,  -556.431E-03,   1.03885E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,           -1.,           30.,            0.,NA,NA,"",       8.99574,      -8.94763,  -929.124E-03,   1.03327E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,           -3.,           30.,            0.,NA,NA,"",       9.00717,      -8.91259,      -1.30181,   539.345E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,           -5.,           30.,            0.,NA,NA,"",       9.03411,      -8.87756,      -1.67450,   44.0061E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,            5.,        28.125,            0.,NA,NA,"",       8.70615,      -8.70332,   221.805E-03,   547.071E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,            3.,        28.125,            0.,NA,NA,"",       8.66960,      -8.66829,  -150.893E-03,   527.165E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,            1.,        28.125,            0.,NA,NA,"",       8.64912,      -8.63326,  -523.589E-03,   517.253E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,           -1.,        28.125,            0.,NA,NA,"",       8.64482,      -8.59823,  -896.282E-03,   522.399E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,           -3.,        28.125,            0.,NA,NA,"",       8.65671,      -8.56320,      -1.26897,   517.563E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,           -5.,        28.125,            0.,NA,NA,"",       8.68474,      -8.52817,      -1.64166,   539.736E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,            5.,         26.25,            0.,NA,NA,"",       8.35780,      -8.35392,   254.650E-03,   963.705E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            14,            3.,         26.25,            0.,NA,NA,"",       8.31972,      -8.31889,  -118.050E-03,   1.55334E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            15,            1.,         26.25,            0.,NA,NA,"",       8.29838,      -8.28386,  -490.745E-03,   3.15865E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            16,           -1.,         26.25,            0.,NA,NA,"",       8.29390,      -8.24883,  -863.438E-03,   3.16169E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            17,           -3.,         26.25,            0.,NA,NA,"",       8.30630,      -8.21380,      -1.23613,   1.57125E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            18,           -5.,         26.25,            0.,NA,NA,"",       8.33550,      -8.17877,      -1.60882,   928.458E-09
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            19,            5.,        24.375,            0.,NA,NA,"",       8.00967,      -8.00451,   287.495E-03,   1.25981E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            20,            3.,        24.375,            0.,NA,NA,"",       7.96993,      -7.96947,  -85.2049E-03,   7.43612E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            21,            1.,        24.375,            0.,NA,NA,"",       7.94765,      -7.93445,  -457.895E-03,   10.3450E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            22,           -1.,        24.375,            0.,NA,NA,"",       7.94299,      -7.89944,  -830.591E-03,   10.3125E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            23,           -3.,        24.375,            0.,NA,NA,"",       7.95594,      -7.86442,      -1.20329,   7.43395E-06
C:/temp/dataset/test2/6_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            24,           -5.,        24.375,            0.,NA,NA,"",       7.98643,      -7.82939,      -1.57598,   1.34978E-06
