ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           30.,            0.,NA,NA,"",   832.469E-03,  -829.722E-03,   67.5764E-03,   18.9504E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            3.,           30.,            0.,NA,NA,"",   830.540E-03,  -829.541E-03,   40.7234E-03,   18.1486E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            1.,           30.,            0.,NA,NA,"",   829.477E-03,  -829.361E-03,   13.8703E-03,   16.8999E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,           -1.,           30.,            0.,NA,NA,"",   829.283E-03,  -829.181E-03,  -12.9827E-03,   16.8082E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,           -3.,           30.,            0.,NA,NA,"",   829.957E-03,  -829.001E-03,  -39.8357E-03,   17.6676E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,           -5.,           30.,            0.,NA,NA,"",   831.499E-03,  -828.820E-03,  -66.6888E-03,   18.9013E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,            5.,        28.125,            0.,NA,NA,"",   807.394E-03,  -804.547E-03,   67.7454E-03,   17.6241E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,            3.,        28.125,            0.,NA,NA,"",   805.405E-03,  -804.367E-03,   40.8924E-03,   19.5342E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,            1.,        28.125,            0.,NA,NA,"",   804.309E-03,  -804.186E-03,   14.0393E-03,   19.9038E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,           -1.,        28.125,            0.,NA,NA,"",   804.108E-03,  -804.006E-03,  -12.8137E-03,   19.7708E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,           -3.,        28.125,            0.,NA,NA,"",   804.804E-03,  -803.826E-03,  -39.6667E-03,   19.5000E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,           -5.,        28.125,            0.,NA,NA,"",   806.394E-03,  -803.646E-03,  -66.5198E-03,   18.1623E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,            5.,         26.25,            0.,NA,NA,"",   782.326E-03,  -779.372E-03,   67.9144E-03,   16.3228E-12
C:/temp/dataset/test2/14_7.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            14,            3.,         26.25,            0.,NA,NA,"",   780.273E-03,  -779.192E-03,   41.0614E-03,   20.9409E-12
