ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/test2/13_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           30.,            0.,NA,NA,"",   642.338E-03,  -640.135E-03,   53.1635E-03,   203.180E-15
C:/temp/dataset/test2/13_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            3.,           30.,            0.,NA,NA,"",   640.796E-03,  -640.018E-03,   31.5694E-03,   2.07752E-12
C:/temp/dataset/test2/13_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            1.,           30.,            0.,NA,NA,"",   639.979E-03,  -639.901E-03,   9.97524E-03,   1.03063E-12
C:/temp/dataset/test2/13_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,           -1.,           30.,            0.,NA,NA,"",   639.890E-03,  -639.785E-03,  -11.6189E-03,   1.03584E-12
C:/temp/dataset/test2/13_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,           -3.,           30.,            0.,NA,NA,"",   640.530E-03,  -639.668E-03,  -33.2130E-03,   2.09028E-12
C:/temp/dataset/test2/13_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,           -5.,           30.,            0.,NA,NA,"",   641.896E-03,  -639.552E-03,  -54.8072E-03,   195.431E-15
C:/temp/dataset/test2/13_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,            5.,        28.125,            0.,NA,NA,"",   622.175E-03,  -619.890E-03,   53.2728E-03,   2.15595E-12
C:/temp/dataset/test2/13_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,            3.,        28.125,            0.,NA,NA,"",   620.583E-03,  -619.774E-03,   31.6787E-03,   4.51712E-12
C:/temp/dataset/test2/13_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,            1.,        28.125,            0.,NA,NA,"",   619.739E-03,  -619.657E-03,   10.0845E-03,   10.3575E-12
C:/temp/dataset/test2/13_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,           -1.,        28.125,            0.,NA,NA,"",   619.647E-03,  -619.540E-03,  -11.5096E-03,   10.3755E-12
