ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/test2/9_1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           30.,            0.,NA,NA,"",   841.395E-03,  -838.077E-03,   74.6501E-03,   86.5662E-09
C:/temp/dataset/test2/9_1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            3.,           30.,            0.,NA,NA,"",   838.905E-03,  -837.820E-03,   42.6464E-03,   78.5273E-09
C:/temp/dataset/test2/9_1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            1.,           30.,            0.,NA,NA,"",   837.632E-03,  -837.564E-03,   10.6426E-03,   84.2922E-09
C:/temp/dataset/test2/9_1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,           -1.,           30.,            0.,NA,NA,"",   837.581E-03,  -837.308E-03,  -21.3614E-03,   101.302E-09
C:/temp/dataset/test2/9_1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,           -3.,           30.,            0.,NA,NA,"",   838.751E-03,  -837.052E-03,  -53.3652E-03,   121.091E-09
C:/temp/dataset/test2/9_1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,           -5.,           30.,            0.,NA,NA,"",   841.139E-03,  -836.796E-03,  -85.3689E-03,   90.7764E-09
C:/temp/dataset/test2/9_1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,            5.,        28.125,            0.,NA,NA,"",   811.536E-03,  -808.073E-03,   74.8903E-03,   125.601E-09
C:/temp/dataset/test2/9_1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,            3.,        28.125,            0.,NA,NA,"",   808.955E-03,  -807.817E-03,   42.8866E-03,   97.2322E-09
C:/temp/dataset/test2/9_1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,            1.,        28.125,            0.,NA,NA,"",   807.634E-03,  -807.561E-03,   10.8827E-03,   104.710E-09
C:/temp/dataset/test2/9_1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,           -1.,        28.125,            0.,NA,NA,"",   807.581E-03,  -807.305E-03,  -21.1212E-03,   102.697E-09
