ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           30.,            0.,NA,NA,"",       3.36459,      -3.35713,   223.990E-03,   496.074E-12
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            3.,           30.,            0.,NA,NA,"",       3.35441,      -3.35303,   96.0912E-03,   789.595E-12
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            1.,           30.,            0.,NA,NA,"",       3.34909,      -3.34894,  -31.8080E-03,   2.83570E-09
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,           -1.,           30.,            0.,NA,NA,"",       3.34866,      -3.34484,  -159.707E-03,   2.83387E-09
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,           -3.,           30.,            0.,NA,NA,"",       3.35311,      -3.34075,  -287.606E-03,   785.919E-12
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,           -5.,           30.,            0.,NA,NA,"",       3.36243,      -3.33666,  -415.505E-03,   495.915E-12
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,            5.,        28.125,            0.,NA,NA,"",       3.24523,      -3.23722,   227.828E-03,   898.093E-12
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,            3.,        28.125,            0.,NA,NA,"",       3.23467,      -3.23313,   99.9291E-03,   6.23013E-09
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,            1.,        28.125,            0.,NA,NA,"",       3.22915,      -3.22903,  -27.9701E-03,   10.3819E-09
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,           -1.,        28.125,            0.,NA,NA,"",       3.22870,      -3.22494,  -155.869E-03,   10.3854E-09
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,           -3.,        28.125,            0.,NA,NA,"",       3.23332,      -3.22085,  -283.768E-03,   6.23573E-09
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,           -5.,        28.125,            0.,NA,NA,"",       3.24299,      -3.21675,  -411.668E-03,   899.709E-12
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,            5.,         26.25,            0.,NA,NA,"",       3.12591,      -3.11732,   231.666E-03,   7.65524E-09
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            14,            3.,         26.25,            0.,NA,NA,"",       3.11495,      -3.11322,   103.767E-03,   22.9162E-09
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            15,            1.,         26.25,            0.,NA,NA,"",       3.10922,      -3.10913,  -24.1322E-03,   30.1402E-09
C:/temp/dataset/test2/9_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            16,           -1.,         26.25,            0.,NA,NA,"",       3.10875,      -3.10503,  -152.031E-03,   30.1438E-09
