ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           30.,            0.,NA,NA,"",       2.60647,      -2.59985,   185.645E-03,   69.2497E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            3.,           30.,            0.,NA,NA,"",       2.59907,      -2.59753,   89.3143E-03,   63.7074E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            1.,           30.,            0.,NA,NA,"",       2.59522,      -2.59521,  -7.01655E-03,   64.8314E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,           -1.,           30.,            0.,NA,NA,"",       2.59495,      -2.59289,  -103.347E-03,   66.9267E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,           -3.,           30.,            0.,NA,NA,"",       2.59825,      -2.59057,  -199.678E-03,   69.3542E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,           -5.,           30.,            0.,NA,NA,"",       2.60512,      -2.58825,  -296.009E-03,   69.7352E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,            5.,        28.125,            0.,NA,NA,"",       2.51656,      -2.50954,   187.821E-03,   70.3755E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,            3.,        28.125,            0.,NA,NA,"",       2.50889,      -2.50722,   91.4904E-03,   66.7833E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,            1.,        28.125,            0.,NA,NA,"",       2.50491,      -2.50490,  -4.84043E-03,   65.3283E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,           -1.,        28.125,            0.,NA,NA,"",       2.50463,      -2.50258,  -101.171E-03,   65.1297E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,           -3.,        28.125,            0.,NA,NA,"",       2.50805,      -2.50026,  -197.502E-03,   65.3456E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,           -5.,        28.125,            0.,NA,NA,"",       2.51516,      -2.49794,  -293.833E-03,   64.1028E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,            5.,         26.25,            0.,NA,NA,"",       2.42668,      -2.41923,   189.997E-03,   71.7618E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            14,            3.,         26.25,            0.,NA,NA,"",       2.41873,      -2.41691,   93.6665E-03,   66.9104E-09
C:/temp/dataset/test2/10_4.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            15,            1.,         26.25,            0.,NA,NA,"",       2.41459,      -2.41459,  -2.66431E-03,   64.2461E-09
