ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           30.,            0.,NA,NA,"",   713.712E-03,  -711.301E-03,   58.6101E-03,   9.91047E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            3.,           30.,            0.,NA,NA,"",   712.059E-03,  -711.169E-03,   35.5872E-03,   8.86921E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            1.,           30.,            0.,NA,NA,"",   711.147E-03,  -711.036E-03,   12.5642E-03,   8.57170E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,           -1.,           30.,            0.,NA,NA,"",   710.981E-03,  -710.904E-03,  -10.4587E-03,   8.57431E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,           -3.,           30.,            0.,NA,NA,"",   711.559E-03,  -710.771E-03,  -33.4817E-03,   8.70818E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,           -5.,           30.,            0.,NA,NA,"",   712.882E-03,  -710.639E-03,  -56.5046E-03,   9.89188E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,            5.,        28.125,            0.,NA,NA,"",   692.214E-03,  -689.717E-03,   58.7344E-03,   8.75114E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,            3.,        28.125,            0.,NA,NA,"",   690.509E-03,  -689.585E-03,   35.7114E-03,   10.5621E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,            1.,        28.125,            0.,NA,NA,"",   689.569E-03,  -689.452E-03,   12.6885E-03,   10.4593E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,           -1.,        28.125,            0.,NA,NA,"",   689.397E-03,  -689.320E-03,  -10.3345E-03,   10.3719E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,           -3.,        28.125,            0.,NA,NA,"",   689.994E-03,  -689.187E-03,  -33.3574E-03,   10.5073E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,           -5.,        28.125,            0.,NA,NA,"",   691.358E-03,  -689.055E-03,  -56.3804E-03,   8.93139E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,            5.,         26.25,            0.,NA,NA,"",   670.721E-03,  -668.133E-03,   58.8586E-03,   8.92002E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            14,            3.,         26.25,            0.,NA,NA,"",   668.961E-03,  -668.001E-03,   35.8356E-03,   11.5059E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            15,            1.,         26.25,            0.,NA,NA,"",   667.991E-03,  -667.868E-03,   12.8127E-03,   13.8824E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            16,           -1.,         26.25,            0.,NA,NA,"",   667.814E-03,  -667.736E-03,  -10.2103E-03,   13.9148E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            17,           -3.,         26.25,            0.,NA,NA,"",   668.430E-03,  -667.603E-03,  -33.2332E-03,   11.6055E-12
C:/temp/dataset/test2/14_6.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            18,           -5.,         26.25,            0.,NA,NA,"",   669.837E-03,  -667.471E-03,  -56.2561E-03,   8.73816E-12
