ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/test2/7_9.odb,Step-1,Increment      2: Step Time =    1.000,"PART-1-1",             1,            5.,           30.,            0.,NA,NA,"",       11.4274,      -11.4273,  -27.2797E-03,   94.6167E-09
C:/temp/dataset/test2/7_9.odb,Step-1,Increment      2: Step Time =    1.000,"PART-1-1",             2,            3.,           30.,            0.,NA,NA,"",       11.3849,      -11.3746,  -483.548E-03,   248.370E-09
C:/temp/dataset/test2/7_9.odb,Step-1,Increment      2: Step Time =    1.000,"PART-1-1",             3,            1.,           30.,            0.,NA,NA,"",       11.3608,      -11.3219,  -939.816E-03,   735.606E-09
C:/temp/dataset/test2/7_9.odb,Step-1,Increment      2: Step Time =    1.000,"PART-1-1",             4,           -1.,           30.,            0.,NA,NA,"",       11.3553,      -11.2691,      -1.39608,   735.078E-09
C:/temp/dataset/test2/7_9.odb,Step-1,Increment      2: Step Time =    1.000,"PART-1-1",             5,           -3.,           30.,            0.,NA,NA,"",       11.3683,      -11.2164,      -1.85235,   247.686E-09
C:/temp/dataset/test2/7_9.odb,Step-1,Increment      2: Step Time =    1.000,"PART-1-1",             6,           -5.,           30.,            0.,NA,NA,"",       11.3998,      -11.1636,      -2.30861,   94.4684E-09
C:/temp/dataset/test2/7_9.odb,Step-1,Increment      2: Step Time =    1.000,"PART-1-1",             7,            5.,        28.125,            0.,NA,NA,"",       10.9996,      -10.9996,   22.1646E-03,   244.953E-09
C:/temp/dataset/test2/7_9.odb,Step-1,Increment      2: Step Time =    1.000,"PART-1-1",             8,            3.,        28.125,            0.,NA,NA,"",       10.9554,      -10.9468,  -434.104E-03,   653.235E-09
C:/temp/dataset/test2/7_9.odb,Step-1,Increment      2: Step Time =    1.000,"PART-1-1",             9,            1.,        28.125,            0.,NA,NA,"",       10.9304,      -10.8941,  -890.373E-03,   519.550E-09
C:/temp/dataset/test2/7_9.odb,Step-1,Increment      2: Step Time =    1.000,"PART-1-1",            10,           -1.,        28.125,            0.,NA,NA,"",       10.9247,      -10.8414,      -1.34664,   519.925E-09
