ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/test2/7_2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           30.,            0.,NA,NA,"",       2.54684,      -2.53903,   199.263E-03,   65.6664E-09
C:/temp/dataset/test2/7_2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            3.,           30.,            0.,NA,NA,"",       2.53826,      -2.53641,   96.8482E-03,   57.9637E-09
C:/temp/dataset/test2/7_2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            1.,           30.,            0.,NA,NA,"",       2.53379,      -2.53379,  -5.56629E-03,   149.891E-09
C:/temp/dataset/test2/7_2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,           -1.,           30.,            0.,NA,NA,"",       2.53346,      -2.53116,  -107.980E-03,   146.395E-09
C:/temp/dataset/test2/7_2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,           -3.,           30.,            0.,NA,NA,"",       2.53728,      -2.52854,  -210.394E-03,   54.9194E-09
C:/temp/dataset/test2/7_2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,           -5.,           30.,            0.,NA,NA,"",       2.54521,      -2.52591,  -312.808E-03,   66.1011E-09
C:/temp/dataset/test2/7_2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,            5.,        28.125,            0.,NA,NA,"",       2.45133,      -2.44302,   201.723E-03,   57.6285E-09
C:/temp/dataset/test2/7_2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,            3.,        28.125,            0.,NA,NA,"",       2.44242,      -2.44040,   99.3080E-03,   144.178E-09
C:/temp/dataset/test2/7_2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,            1.,        28.125,            0.,NA,NA,"",       2.43777,      -2.43777,  -3.10655E-03,   117.727E-09
C:/temp/dataset/test2/7_2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,           -1.,        28.125,            0.,NA,NA,"",       2.43743,      -2.43515,  -105.521E-03,   125.430E-09
