ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           -5.,            0.,NA,NA,"",   603.226E-03,   602.742E-03,   24.1572E-03,   23.8328E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            0.,           -5.,            0.,NA,NA,"",   650.392E-03,   650.245E-03,   13.8388E-03,   4.43394E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            5.,      -10.0250,            0.,NA,NA,"",   422.874E-03,   416.982E-03,   70.3480E-03,   3.50442E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,            5.,      -15.0500,            0.,NA,NA,"",   259.703E-03,   248.964E-03,   73.9092E-03,   3.18583E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,            5.,          -20.,            0.,NA,NA,"",   93.9396E-03,   87.9066E-03,   33.1221E-03,   22.1450E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,            0.,          -20.,            0.,NA,NA,"",   63.6256E-03,   63.6199E-03,  -854.755E-06,   789.701E-06
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,           -5.,          -20.,            0.,NA,NA,"",   107.352E-03,   99.0500E-03,  -41.3950E-03,   24.1380E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,           -5.,      -14.9750,            0.,NA,NA,"",   308.213E-03,   294.797E-03,  -89.9460E-03,   1.86330E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,           -5.,      -9.95000,            0.,NA,NA,"",   492.153E-03,   485.884E-03,  -78.2997E-03,   8.58323E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,           -5.,           -5.,            0.,NA,NA,"",   651.666E-03,   651.629E-03,  -6.94591E-03,   21.4264E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,           15.,          -30.,            0.,NA,NA,"",            0.,   5.90441E-39,  -10.5411E-39,   20.5122E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,          -15.,          -30.,            0.,NA,NA,"",            0.,   6.88628E-39,   12.1611E-39,   23.0029E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,           15.,        -21.25,            0.,NA,NA,"",   155.416E-03,   104.091E-03,  -115.409E-03,   14.1689E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            14,           15.,         -12.5,            0.,NA,NA,"",   394.701E-03,   340.165E-03,  -200.192E-03,   4.35743E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            15,           15.,         -3.75,            0.,NA,NA,"",   631.486E-03,   602.091E-03,  -190.425E-03,   5.23850E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            16,           15.,            5.,            0.,NA,NA,"",   783.578E-03,   764.305E-03,  -172.722E-03,   176.930E-06
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            17,           10.,            5.,            0.,NA,NA,"",   765.106E-03,   760.860E-03,  -80.4903E-03,   2.96644E-03
C:/temp/dataset/6/19_8.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            18,            5.,            5.,            0.,NA,NA,"",   740.523E-03,   740.492E-03,  -6.78648E-03,   5.14332E-03
