ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,            5.,           -5.,            0.,NA,NA,"",   16.6828E-03,  -13.8990E-03,  -9.22680E-03,   684.830E-06
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,            0.,           -5.,            0.,NA,NA,"",   14.5136E-03,  -13.5067E-03,  -5.31177E-03,   210.449E-06
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,            5.,      -10.0250,            0.,NA,NA,"",   18.2107E-03,  -12.6791E-03,  -13.0718E-03,   865.691E-06
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,            5.,      -15.0500,            0.,NA,NA,"",   19.7374E-03,  -8.46183E-03,  -17.8315E-03,   1.23174E-03
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,            5.,          -20.,            0.,NA,NA,"",   32.7392E-03,  -968.178E-06,  -32.7249E-03,   7.28503E-03
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,            0.,          -20.,            0.,NA,NA,"",   40.2695E-03,   8.13674E-03,  -39.4389E-03,   7.10454E-03
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,           -5.,          -20.,            0.,NA,NA,"",   2.65207E-03,  -1.75063E-03,  -1.99218E-03,   1.74346E-03
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,           -5.,      -14.9750,            0.,NA,NA,"",   5.86884E-03,  -5.85836E-03,  -350.518E-06,   78.8911E-06
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,           -5.,      -9.95000,            0.,NA,NA,"",   8.64337E-03,  -8.62604E-03,  -546.984E-06,   139.137E-06
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,           -5.,           -5.,            0.,NA,NA,"",   12.0374E-03,  -11.8552E-03,  -2.08629E-03,   812.729E-06
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,           15.,          -30.,            0.,NA,NA,"",            0.,   941.045E-42,  -1.44168E-39,   2.93505E-03
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,          -15.,          -30.,            0.,NA,NA,"",            0.,  -429.718E-42,  -663.775E-42,   1.28151E-03
C:/temp/dataset/6/32_12.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,           15.,        -21.25,            0.,NA,NA,"",   4.44014E-03,   4.42336E-03,   385.663E-06,   259.701E-06
