ODB Name,Step,Frame,Part Instance Name,    êﬂì_ÉâÉxÉã,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,       S-Mises
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,          -15.,           20.,            0.,NA,NA,"",       4.81135,       4.00692,       2.66340,   33.9752E-09
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,          -15.,           25.,            0.,NA,NA,"",       5.27781,       4.57528,       2.63099,   33.4370E-09
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,           -5.,           20.,            0.,NA,NA,"",       4.22740,       3.94210,       1.52667,   37.3463E-09
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,            5.,           20.,            0.,NA,NA,"",       3.89684,       3.87728,   389.954E-03,   3.20422E-06
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,            5.,          12.5,            0.,NA,NA,"",       3.05612,       3.02454,   438.212E-03,   231.242E-06
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,            5.,            5.,            0.,NA,NA,"",       2.25169,       2.19991,   480.100E-03,   16.0626E-03
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,      -1.70000,            5.,            0.,NA,NA,"",       2.74291,       2.36770,       1.38475,   12.4454E-03
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,      -8.40000,            5.,            0.,NA,NA,"",       3.46079,       2.49303,       2.40040,   3.67738E-03
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,          -15.,            5.,            0.,NA,NA,"",       4.28884,       2.57944,       3.42646,   119.913E-06
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,          -15.,            0.,            0.,NA,NA,"",       3.92945,       1.80922,       3.48817,   1.70652E-03
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,          -15.,           -5.,            0.,NA,NA,"",       3.70891,       1.03881,       3.56046,   3.06687E-03
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,      -8.30000,           -5.,            0.,NA,NA,"",       2.68885,   968.165E-03,       2.50850,   4.83491E-03
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,      -1.60000,           -5.,            0.,NA,NA,"",       1.74621,   938.459E-03,       1.47260,   11.8473E-03
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            14,            5.,           -5.,            0.,NA,NA,"",       1.08629,   968.432E-03,   492.109E-03,   42.3206E-03
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            15,            5.,         -12.5,            0.,NA,NA,"",   500.080E-03,   400.151E-03,   299.932E-03,   29.2079E-03
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            16,            5.,          -20.,            0.,NA,NA,"",   94.8826E-03,   34.6858E-03,   88.3154E-03,   38.1596E-03
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            17,           -5.,          -20.,            0.,NA,NA,"",   10.9308E-03,   10.9250E-03,  -356.801E-06,   163.907E-06
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            18,          -15.,          -20.,            0.,NA,NA,"",   12.0075E-03,   11.6766E-03,   2.79949E-03,   8.47029E-06
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            19,          -15.,          -25.,            0.,NA,NA,"",   8.13827E-03,   7.56444E-03,   3.00178E-03,   38.9201E-06
C:/temp/dataset/3/24_3.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            20,          -15.,          -30.,            0.,NA,NA,"",            0.,   666.914E-42,   1.05868E-39,   2.03202E-03
